city_Mun_Res,barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
CITY OF BIÑAN,ZAPOTE,2023-09-04,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-05,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-06,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-07,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-08,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-09,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-10,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-11,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-12,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-13,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-14,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-15,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-16,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-17,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-18,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-19,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-20,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-21,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-22,2,0,620,0,0,0,2,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-23,2,0,620,0,0,0,2,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-24,2,0,620,0,0,0,2,0,0,0,0,0,0,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-25,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-26,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-27,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-28,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-29,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-09-30,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-01,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-02,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-03,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-04,0,2,620,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-05,1,2,620,0,0,0,1,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-06,1,2,620,0,0,0,1,0,0,0,0,0,2,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-07,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-08,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-09,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-10,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-11,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-12,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-13,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-14,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-15,0,3,620,0,0,0,0,0,0,0,0,0,3,0,0,33,29,275,221,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-16,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-17,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-18,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-19,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-20,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-21,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-22,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-23,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-24,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-25,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-26,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-27,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-28,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-29,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-30,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-10-31,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-01,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-02,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-03,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-04,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-05,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-06,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-07,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-08,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-09,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-10,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-11,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-12,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-13,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-14,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-15,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-16,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-17,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-18,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-19,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-20,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-21,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-22,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-23,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-24,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-25,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-26,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-27,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-28,0,2,621,0,0,0,0,0,0,0,0,0,2,0,0,33,29,275,222,55,4,0,0,3
CITY OF BIÑAN,ZAPOTE,2023-11-29,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,33,29,275,224,55,4,0,0,3
CITY OF BIÑAN,MALAMIG,2020-09-02,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-03,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-04,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-05,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-06,4,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-07,4,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-08,3,2,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-09,3,2,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-10,2,3,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-11,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-12,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-13,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-14,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-15,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-16,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-17,1,5,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-18,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-19,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-20,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-21,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-22,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-23,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-24,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-25,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-26,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-27,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-28,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-29,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-09-30,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-01,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-02,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-03,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-04,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-05,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-06,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-08,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-09,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-10-31,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-01,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-02,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-03,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-04,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-05,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-06,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-08,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-09,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-20,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-23,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-11-30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-01,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-02,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-03,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-04,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-05,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-06,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
CITY OF BIÑAN,MALAMIG,2020-12-07,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
